,version,description,id,schemas,documentationLink,rootUrl,discoveryVersion,mtlsRootUrl,ownerDomain,resources,auth,servicePath,kind,parameters,revision,protocol,ownerName,icons,canonicalName,fullyEncodeReservedExpansion,basePath,title,name,version_module,baseUrl,batchPath
CellData,v4,Reads and writes Google Sheets.,sheets:v4,"{'description': 'Data about a specific cell.', 'id': 'CellData', 'properties': {'dataValidation': {'description': 'A data validation rule on the cell, if any. When writing, the new data validation rule will overwrite any prior rule.', '$ref': 'DataValidationRule'}, 'effectiveFormat': {'$ref': 'CellFormat', 'description': 'The effective format being used by the cell. This includes the results of applying any conditional formatting and, if the cell contains a formula, the computed number format. If the effective format is the default format, effective format will not be written. This field is read-only.'}, 'dataSourceFormula': {'readOnly': True, '$ref': 'DataSourceFormula', 'description': 'Output only. Information about a data source formula on the cell. The field is set if user_entered_value is a formula referencing some DATA_SOURCE sheet, e.g. `=SUM(DataSheet!Column)`.'}, 'formattedValue': {'description': ""The formatted value of the cell. This is the value as it's shown to the user. This field is read-only."", 'type': 'string'}, 'userEnteredValue': {'description': ""The value the user entered in the cell. e.g, `1234`, `'Hello'`, or `=NOW()` Note: Dates, Times and DateTimes are represented as doubles in serial number format."", '$ref': 'ExtendedValue'}, 'textFormatRuns': {'items': {'$ref': 'TextFormatRun'}, 'type': 'array', 'description': 'Runs of rich text applied to subsections of the cell. Runs are only valid on user entered strings, not formulas, bools, or numbers. Properties of a run start at a specific index in the text and continue until the next run. Runs will inherit the properties of the cell unless explicitly changed. When writing, the new runs will overwrite any prior runs. When writing a new user_entered_value, previous runs are erased.'}, 'pivotTable': {'$ref': 'PivotTable', 'description': 'A pivot table anchored at this cell. The size of pivot table itself is computed dynamically based on its data, grouping, filters, values, etc. Only the top-left cell of the pivot table contains the pivot table definition. The other cells will contain the calculated values of the results of the pivot in their effective_value fields.'}, 'hyperlink': {'description': 'A hyperlink this cell points to, if any. If the cell contains multiple hyperlinks, this field will be empty. This field is read-only. To set it, use a `=HYPERLINK` formula in the userEnteredValue.formulaValue field. A cell-level link can also be set from the userEnteredFormat.textFormat field. Alternatively, set a hyperlink in the textFormatRun.format.link field that spans the entire cell.', 'type': 'string'}, 'effectiveValue': {'description': 'The effective value of the cell. For cells with formulas, this is the calculated value. For cells with literals, this is the same as the user_entered_value. This field is read-only.', '$ref': 'ExtendedValue'}, 'dataSourceTable': {'$ref': 'DataSourceTable', 'description': 'A data source table anchored at this cell. The size of data source table itself is computed dynamically based on its configuration. Only the first cell of the data source table contains the data source table definition. The other cells will contain the display values of the data source table result in their effective_value fields.'}, 'userEnteredFormat': {'description': 'The format the user entered for the cell. When writing, the new format will be merged with the existing format.', '$ref': 'CellFormat'}, 'note': {'type': 'string', 'description': 'Any note on the cell.'}}, 'type': 'object'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
AddSlicerRequest,v4,Reads and writes Google Sheets.,sheets:v4,"{'type': 'object', 'id': 'AddSlicerRequest', 'properties': {'slicer': {'$ref': 'Slicer', 'description': 'The slicer that should be added to the spreadsheet, including the position where it should be placed. The slicerId field is optional; if one is not set, an id will be randomly generated. (It is an error to specify the ID of a slicer that already exists.)'}}, 'description': 'Adds a slicer to a sheet in the spreadsheet.'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
DeleteDuplicatesResponse,v4,Reads and writes Google Sheets.,sheets:v4,"{'id': 'DeleteDuplicatesResponse', 'type': 'object', 'properties': {'duplicatesRemovedCount': {'description': 'The number of duplicate rows removed.', 'type': 'integer', 'format': 'int32'}}, 'description': 'The result of removing duplicates in a range.'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
UpdateEmbeddedObjectPositionRequest,v4,Reads and writes Google Sheets.,sheets:v4,"{'type': 'object', 'description': ""Update an embedded object's position (such as a moving or resizing a chart or image)."", 'id': 'UpdateEmbeddedObjectPositionRequest', 'properties': {'objectId': {'format': 'int32', 'type': 'integer', 'description': 'The ID of the object to moved.'}, 'newPosition': {'description': 'An explicit position to move the embedded object to. If newPosition.sheetId is set, a new sheet with that ID will be created. If newPosition.newSheet is set to true, a new sheet will be created with an ID that will be chosen for you.', '$ref': 'EmbeddedObjectPosition'}, 'fields': {'description': 'The fields of OverlayPosition that should be updated when setting a new position. Used only if newPosition.overlayPosition is set, in which case at least one field must be specified. The root `newPosition.overlayPosition` is implied and should not be specified. A single `""*""` can be used as short-hand for listing every field.', 'type': 'string', 'format': 'google-fieldmask'}}}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
SortRangeRequest,v4,Reads and writes Google Sheets.,sheets:v4,"{'id': 'SortRangeRequest', 'properties': {'range': {'description': 'The range to sort.', '$ref': 'GridRange'}, 'sortSpecs': {'type': 'array', 'items': {'$ref': 'SortSpec'}, 'description': 'The sort order per column. Later specifications are used when values are equal in the earlier specifications.'}}, 'description': 'Sorts data in rows based on a sort order per column.', 'type': 'object'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
PivotGroupSortValueBucket,v4,Reads and writes Google Sheets.,sheets:v4,"{'id': 'PivotGroupSortValueBucket', 'type': 'object', 'description': 'Information about which values in a pivot group should be used for sorting.', 'properties': {'buckets': {'description': 'Determines the bucket from which values are chosen to sort. For example, in a pivot table with one row group & two column groups, the row group can list up to two values. The first value corresponds to a value within the first column group, and the second value corresponds to a value in the second column group. If no values are listed, this would indicate that the row should be sorted according to the ""Grand Total"" over the column groups. If a single value is listed, this would correspond to using the ""Total"" of that bucket.', 'items': {'$ref': 'ExtendedValue'}, 'type': 'array'}, 'valuesIndex': {'type': 'integer', 'description': 'The offset in the PivotTable.values list which the values in this grouping should be sorted by.', 'format': 'int32'}}}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
BasicFilter,v4,Reads and writes Google Sheets.,sheets:v4,"{'properties': {'criteria': {'type': 'object', 'additionalProperties': {'$ref': 'FilterCriteria'}, 'description': ""The criteria for showing/hiding values per column. The map's key is the column index, and the value is the criteria for that column. This field is deprecated in favor of filter_specs.""}, 'sortSpecs': {'type': 'array', 'items': {'$ref': 'SortSpec'}, 'description': 'The sort order per column. Later specifications are used when values are equal in the earlier specifications.'}, 'filterSpecs': {'description': 'The filter criteria per column. Both criteria and filter_specs are populated in responses. If both fields are specified in an update request, this field takes precedence.', 'type': 'array', 'items': {'$ref': 'FilterSpec'}}, 'range': {'$ref': 'GridRange', 'description': 'The range the filter covers.'}}, 'type': 'object', 'description': 'The default filter associated with a sheet.', 'id': 'BasicFilter'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
EmbeddedObjectBorder,v4,Reads and writes Google Sheets.,sheets:v4,"{'type': 'object', 'properties': {'colorStyle': {'$ref': 'ColorStyle', 'description': 'The color of the border. If color is also set, this field takes precedence.'}, 'color': {'$ref': 'Color', 'description': 'The color of the border.'}}, 'id': 'EmbeddedObjectBorder', 'description': 'A border along an embedded object.'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
DeleteDimensionRequest,v4,Reads and writes Google Sheets.,sheets:v4,"{'properties': {'range': {'$ref': 'DimensionRange', 'description': 'The dimensions to delete from the sheet.'}}, 'type': 'object', 'id': 'DeleteDimensionRequest', 'description': 'Deletes the dimensions from the sheet.'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
BasicChartSeries,v4,Reads and writes Google Sheets.,sheets:v4,"{'id': 'BasicChartSeries', 'description': 'A single series of data in a chart. For example, if charting stock prices over time, multiple series may exist, one for the ""Open Price"", ""High Price"", ""Low Price"" and ""Close Price"".', 'properties': {'pointStyle': {'$ref': 'PointStyle', 'description': 'The style for points associated with this series. Valid only if the chartType is AREA, LINE, or SCATTER. COMBO charts are also supported if the series chart type is AREA, LINE, or SCATTER. If empty, a default point style is used.'}, 'colorStyle': {'description': 'The color for elements (such as bars, lines, and points) associated with this series. If empty, a default color is used. If color is also set, this field takes precedence.', '$ref': 'ColorStyle'}, 'styleOverrides': {'description': 'Style override settings for series data points.', 'type': 'array', 'items': {'$ref': 'BasicSeriesDataPointStyleOverride'}}, 'targetAxis': {'description': 'The minor axis that will specify the range of values for this series. For example, if charting stocks over time, the ""Volume"" series may want to be pinned to the right with the prices pinned to the left, because the scale of trading volume is different than the scale of prices. It is an error to specify an axis that isn\'t a valid minor axis for the chart\'s type.', 'enumDescriptions': ['Default value, do not use.', 'The axis rendered at the bottom of a chart. For most charts, this is the standard major axis. For bar charts, this is a minor axis.', 'The axis rendered at the left of a chart. For most charts, this is a minor axis. For bar charts, this is the standard major axis.', 'The axis rendered at the right of a chart. For most charts, this is a minor axis. For bar charts, this is an unusual major axis.'], 'enum': ['BASIC_CHART_AXIS_POSITION_UNSPECIFIED', 'BOTTOM_AXIS', 'LEFT_AXIS', 'RIGHT_AXIS'], 'type': 'string'}, 'type': {'enum': ['BASIC_CHART_TYPE_UNSPECIFIED', 'BAR', 'LINE', 'AREA', 'COLUMN', 'SCATTER', 'COMBO', 'STEPPED_AREA'], 'type': 'string', 'description': 'The type of this series. Valid only if the chartType is COMBO. Different types will change the way the series is visualized. Only LINE, AREA, and COLUMN are supported.', 'enumDescriptions': ['Default value, do not use.', 'A bar chart.', 'A line chart.', 'An area chart.', 'A column chart.', 'A scatter chart.', 'A combo chart.', 'A stepped area chart.']}, 'lineStyle': {'description': 'The line style of this series. Valid only if the chartType is AREA, LINE, or SCATTER. COMBO charts are also supported if the series chart type is AREA or LINE.', '$ref': 'LineStyle'}, 'color': {'description': 'The color for elements (such as bars, lines, and points) associated with this series. If empty, a default color is used.', '$ref': 'Color'}, 'series': {'$ref': 'ChartData', 'description': 'The data being visualized in this chart series.'}, 'dataLabel': {'description': 'Information about the data labels for this series.', '$ref': 'DataLabel'}}, 'type': 'object'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
